,date,createdat,event_id,refid,amount,order_detail,status,qty,asset,price,value,cumvalue,price+5,if_win_price,net_qty,if_win_price_times_qty
419,2023-03-07,2023-03-07 20:45:35.394000+05:30,25236,od_1677385001664461,280.0," Cancelled 10.00 shares x N (Rs. 28.00 each) , ",Cancelled,10.0,N,28.0,280.0,-18864.0,33.0,72.0,-10.0,-720.0
418,2023-03-07,2023-03-07 20:45:36.111000+05:30,25236,od_1677385001664695,-290.0," Bought 10.00 shares x N (Rs. 29.00 each) , Limit Order",Bought,10.0,N,29.0,290.0,-19154.0,34.0,71.0,10.0,710.0
417,2023-03-07,2023-03-07 20:46:16.820000+05:30,25236,od_1677385001664695,290.0," Cancelled 10.00 shares x N (Rs. 29.00 each) , ",Cancelled,10.0,N,29.0,290.0,-18864.0,34.0,71.0,-10.0,-710.0
416,2023-03-07,2023-03-07 20:46:17.527000+05:30,25236,od_1677385001664819,-320.0," Bought 10.00 shares x N (Rs. 32.00 each) , Limit Order",Bought,10.0,N,32.0,320.0,-19184.0,37.0,68.0,10.0,680.0
415,2023-03-07,2023-03-07 20:46:55.491000+05:30,25236,od_1677385001664819,320.0," Cancelled 10.00 shares x N (Rs. 32.00 each) , ",Cancelled,10.0,N,32.0,320.0,-18864.0,37.0,68.0,-10.0,-680.0
414,2023-03-07,2023-03-07 20:46:56.220000+05:30,25236,od_1677385001664947,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-19204.0,39.0,66.0,10.0,660.0
413,2023-03-07,2023-03-07 20:47:35.940000+05:30,25236,od_1677385001664947,204.0," Cancelled 6.00 shares x N (Rs. 34.00 each) , ",Cancelled,6.0,N,34.0,204.0,-19000.0,39.0,66.0,-6.0,-396.0
412,2023-03-07,2023-03-07 20:47:36.632000+05:30,25236,od_1677385001665045,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-19340.0,39.0,66.0,10.0,660.0
411,2023-03-07,2023-03-07 20:48:56.666000+05:30,25236,od_1677385001665045,340.0," Cancelled 10.00 shares x N (Rs. 34.00 each) , ",Cancelled,10.0,N,34.0,340.0,-19000.0,39.0,66.0,-10.0,-660.0
410,2023-03-07,2023-03-07 20:48:57.535000+05:30,25236,od_1677385001665197,-330.0," Bought 10.00 shares x N (Rs. 33.00 each) , Limit Order",Bought,10.0,N,33.0,330.0,-19330.0,38.0,67.0,10.0,670.0
409,2023-03-07,2023-03-07 20:50:53.597000+05:30,25236,od_1677385001665197,66.0," Cancelled 2.00 shares x N (Rs. 33.00 each) , ",Cancelled,2.0,N,33.0,66.0,-19264.0,38.0,67.0,-2.0,-134.0
408,2023-03-07,2023-03-07 20:50:54.301000+05:30,25236,od_1677385001665544,-310.0," Bought 10.00 shares x N (Rs. 31.00 each) , Limit Order",Bought,10.0,N,31.0,310.0,-19574.0,36.0,69.0,10.0,690.0
407,2023-03-07,2023-03-07 20:51:28.328000+05:30,25236,od_1677385001665654,-192.0," Bought 3.00 shares x Y (Rs. 64.00 each) , Limit Order",Bought,3.0,Y,64.0,192.0,-19766.0,69.0,36.0,3.0,108.0
406,2023-03-07,2023-03-07 20:52:42.280000+05:30,25236,od_1677385001665867,-66.0," Bought 1.00 shares x Y (Rs. 66.00 each) , Limit Order",Bought,1.0,Y,66.0,66.0,-19832.0,71.0,34.0,1.0,34.0
405,2023-03-07,2023-03-07 20:52:49.389000+05:30,25236,od_1677385001665544,279.0," Cancelled 9.00 shares x N (Rs. 31.00 each) , ",Cancelled,9.0,N,31.0,279.0,-19553.0,36.0,69.0,-9.0,-621.0
404,2023-03-07,2023-03-07 20:52:50.109000+05:30,25236,od_1677385001665890,-280.0," Bought 10.00 shares x N (Rs. 28.00 each) , Limit Order",Bought,10.0,N,28.0,280.0,-19833.0,33.0,72.0,10.0,720.0
403,2023-03-07,2023-03-07 20:53:26.739000+05:30,25236,od_1677385001665867,66.0," Cancelled 1.00 shares x Y (Rs. 66.00 each) , ",Cancelled,1.0,Y,66.0,66.0,-19767.0,71.0,34.0,-1.0,-34.0
402,2023-03-07,2023-03-07 20:53:27.425000+05:30,25236,od_1677385001665962,-414.0," Bought 6.00 shares x Y (Rs. 69.00 each) , Limit Order",Bought,6.0,Y,69.0,414.0,-20181.0,74.0,31.0,6.0,186.0
401,2023-03-07,2023-03-07 20:53:34.326000+05:30,25236,od_1677385001665890,112.0," Cancelled 4.00 shares x N (Rs. 28.00 each) , ",Cancelled,4.0,N,28.0,112.0,-20069.0,33.0,72.0,-4.0,-288.0
400,2023-03-07,2023-03-07 20:53:35.048000+05:30,25236,od_1677385001665976,-260.0," Bought 10.00 shares x N (Rs. 26.00 each) , Limit Order",Bought,10.0,N,26.0,260.0,-20329.0,31.0,74.0,10.0,740.0
399,2023-03-07,2023-03-07 20:54:09.254000+05:30,25236,od_1677385001665962,138.0," Cancelled 2.00 shares x Y (Rs. 69.00 each) , ",Cancelled,2.0,Y,69.0,138.0,-20191.0,74.0,31.0,-2.0,-62.0
398,2023-03-07,2023-03-07 20:54:09.967000+05:30,25236,od_1677385001666050,-219.0," Bought 3.00 shares x Y (Rs. 73.00 each) , Limit Order",Bought,3.0,Y,73.0,219.0,-20410.0,78.0,27.0,3.0,81.0
397,2023-03-07,2023-03-07 20:54:17.133000+05:30,25236,od_1677385001665976,260.0," Cancelled 10.00 shares x N (Rs. 26.00 each) , ",Cancelled,10.0,N,26.0,260.0,-20150.0,31.0,74.0,-10.0,-740.0
396,2023-03-07,2023-03-07 20:54:17.890000+05:30,25236,od_1677385001666075,-220.0," Bought 10.00 shares x N (Rs. 22.00 each) , Limit Order",Bought,10.0,N,22.0,220.0,-20370.0,27.0,78.0,10.0,780.0
395,2023-03-07,2023-03-07 20:56:09.249000+05:30,25236,od_1677385001666294,-780.0," Bought 10.00 shares x Y (Rs. 78.00 each) , Limit Order",Bought,10.0,Y,78.0,780.0,-21150.0,83.0,22.0,10.0,220.0
394,2023-03-07,2023-03-07 20:58:45.886000+05:30,25236,od_1677385001666585,-210.0," Bought 10.00 shares x N (Rs. 21.00 each) , Limit Order",Bought,10.0,N,21.0,210.0,-21360.0,26.0,79.0,10.0,790.0
393,2023-03-07,2023-03-07 21:00:03.754000+05:30,25236,od_1677385001666585,210.0," Cancelled 10.00 shares x N (Rs. 21.00 each) , ",Cancelled,10.0,N,21.0,210.0,-21150.0,26.0,79.0,-10.0,-790.0
392,2023-03-07,2023-03-07 21:00:04.515000+05:30,25236,od_1677385001666711,-220.0," Bought 10.00 shares x N (Rs. 22.00 each) , Limit Order",Bought,10.0,N,22.0,220.0,-21370.0,27.0,78.0,10.0,780.0
391,2023-03-07,2023-03-07 21:00:35.496000+05:30,25236,od_1677385001666789,-720.0," Bought 10.00 shares x Y (Rs. 72.00 each) , Limit Order",Bought,10.0,Y,72.0,720.0,-22090.0,77.0,28.0,10.0,280.0
390,2023-03-07,2023-03-07 21:00:41.756000+05:30,25236,od_1677385001666805,-220.0," Bought 10.00 shares x N (Rs. 22.00 each) , Limit Order",Bought,10.0,N,22.0,220.0,-22310.0,27.0,78.0,10.0,780.0
389,2023-03-07,2023-03-07 21:01:19.617000+05:30,25236,od_1677385001666909,-220.0," Bought 10.00 shares x N (Rs. 22.00 each) , Limit Order",Bought,10.0,N,22.0,220.0,-22530.0,27.0,78.0,10.0,780.0
388,2023-03-07,2023-03-07 21:01:55.714000+05:30,25236,od_1677385001666789,504.0," Cancelled 7.00 shares x Y (Rs. 72.00 each) , ",Cancelled,7.0,Y,72.0,504.0,-22026.0,77.0,28.0,-7.0,-196.0
387,2023-03-07,2023-03-07 21:01:56.484000+05:30,25236,od_1677385001667027,-710.0," Bought 10.00 shares x Y (Rs. 71.00 each) , Limit Order",Bought,10.0,Y,71.0,710.0,-22736.0,76.0,29.0,10.0,290.0
386,2023-03-07,2023-03-07 21:02:03.114000+05:30,25236,od_1677385001666909,220.0," Cancelled 10.00 shares x N (Rs. 22.00 each) , ",Cancelled,10.0,N,22.0,220.0,-22516.0,27.0,78.0,-10.0,-780.0
385,2023-03-07,2023-03-07 21:02:03.883000+05:30,25236,od_1677385001667055,-250.0," Bought 10.00 shares x N (Rs. 25.00 each) , Limit Order",Bought,10.0,N,25.0,250.0,-22766.0,30.0,75.0,10.0,750.0
384,2023-03-07,2023-03-07 21:02:42.326000+05:30,25236,od_1677385001667119,-240.0," Bought 10.00 shares x N (Rs. 24.00 each) , Limit Order",Bought,10.0,N,24.0,240.0,-23006.0,29.0,76.0,10.0,760.0
383,2023-03-07,2023-03-07 21:03:19.395000+05:30,25236,od_1677385001667119,72.0," Cancelled 3.00 shares x N (Rs. 24.00 each) , ",Cancelled,3.0,N,24.0,72.0,-22934.0,29.0,76.0,-3.0,-228.0
382,2023-03-07,2023-03-07 21:03:20.089000+05:30,25236,od_1677385001667202,-240.0," Bought 10.00 shares x N (Rs. 24.00 each) , Limit Order",Bought,10.0,N,24.0,240.0,-23174.0,29.0,76.0,10.0,760.0
381,2023-03-07,2023-03-07 21:03:56.820000+05:30,25236,od_1677385001667202,216.0," Cancelled 9.00 shares x N (Rs. 24.00 each) , ",Cancelled,9.0,N,24.0,216.0,-22958.0,29.0,76.0,-9.0,-684.0
380,2023-03-07,2023-03-07 21:03:57.564000+05:30,25236,od_1677385001667286,-240.0," Bought 10.00 shares x N (Rs. 24.00 each) , Limit Order",Bought,10.0,N,24.0,240.0,-23198.0,29.0,76.0,10.0,760.0
379,2023-03-07,2023-03-07 21:04:35.572000+05:30,25236,od_1677385001667027,284.0," Cancelled 4.00 shares x Y (Rs. 71.00 each) , ",Cancelled,4.0,Y,71.0,284.0,-22914.0,76.0,29.0,-4.0,-116.0
378,2023-03-07,2023-03-07 21:04:36.288000+05:30,25236,od_1677385001667390,-720.0," Bought 10.00 shares x Y (Rs. 72.00 each) , Limit Order",Bought,10.0,Y,72.0,720.0,-23634.0,77.0,28.0,10.0,280.0
377,2023-03-07,2023-03-07 21:04:43.731000+05:30,25236,od_1677385001667286,240.0," Cancelled 10.00 shares x N (Rs. 24.00 each) , ",Cancelled,10.0,N,24.0,240.0,-23394.0,29.0,76.0,-10.0,-760.0
376,2023-03-07,2023-03-07 21:04:44.474000+05:30,25236,od_1677385001667412,-230.0," Bought 10.00 shares x N (Rs. 23.00 each) , Limit Order",Bought,10.0,N,23.0,230.0,-23624.0,28.0,77.0,10.0,770.0
375,2023-03-07,2023-03-07 21:06:01.459000+05:30,25236,od_1677385001667390,720.0," Cancelled 10.00 shares x Y (Rs. 72.00 each) , ",Cancelled,10.0,Y,72.0,720.0,-22904.0,77.0,28.0,-10.0,-280.0
374,2023-03-07,2023-03-07 21:06:02.506000+05:30,25236,od_1677385001667593,-710.0," Bought 10.00 shares x Y (Rs. 71.00 each) , Limit Order",Bought,10.0,Y,71.0,710.0,-23614.0,76.0,29.0,10.0,290.0
373,2023-03-07,2023-03-07 21:06:09.686000+05:30,25236,od_1677385001667412,207.0," Cancelled 9.00 shares x N (Rs. 23.00 each) , ",Cancelled,9.0,N,23.0,207.0,-23407.0,28.0,77.0,-9.0,-693.0
372,2023-03-07,2023-03-07 21:06:10.418000+05:30,25236,od_1677385001667612,-240.0," Bought 10.00 shares x N (Rs. 24.00 each) , Limit Order",Bought,10.0,N,24.0,240.0,-23647.0,29.0,76.0,10.0,760.0
371,2023-03-07,2023-03-07 21:06:46.731000+05:30,25236,od_1677385001667593,639.0," Cancelled 9.00 shares x Y (Rs. 71.00 each) , ",Cancelled,9.0,Y,71.0,639.0,-23008.0,76.0,29.0,-9.0,-261.0
370,2023-03-07,2023-03-07 21:06:47.442000+05:30,25236,od_1677385001667721,-690.0," Bought 10.00 shares x Y (Rs. 69.00 each) , Limit Order",Bought,10.0,Y,69.0,690.0,-23698.0,74.0,31.0,10.0,310.0
369,2023-03-07,2023-03-07 21:06:54.185000+05:30,25236,od_1677385001667612,96.0," Cancelled 4.00 shares x N (Rs. 24.00 each) , ",Cancelled,4.0,N,24.0,96.0,-23602.0,29.0,76.0,-4.0,-304.0
368,2023-03-07,2023-03-07 21:06:54.892000+05:30,25236,od_1677385001667742,-250.0," Bought 10.00 shares x N (Rs. 25.00 each) , Limit Order",Bought,10.0,N,25.0,250.0,-23852.0,30.0,75.0,10.0,750.0
367,2023-03-07,2023-03-07 21:07:30.364000+05:30,25236,od_1677385001667721,138.0," Cancelled 2.00 shares x Y (Rs. 69.00 each) , ",Cancelled,2.0,Y,69.0,138.0,-23714.0,74.0,31.0,-2.0,-62.0
366,2023-03-07,2023-03-07 21:07:31.131000+05:30,25236,od_1677385001667805,-690.0," Bought 10.00 shares x Y (Rs. 69.00 each) , Limit Order",Bought,10.0,Y,69.0,690.0,-24404.0,74.0,31.0,10.0,310.0
365,2023-03-07,2023-03-07 21:08:14.942000+05:30,25236,od_1677385001667902,-260.0," Bought 10.00 shares x N (Rs. 26.00 each) , Limit Order",Bought,10.0,N,26.0,260.0,-24664.0,31.0,74.0,10.0,740.0
364,2023-03-07,2023-03-07 21:08:53.073000+05:30,25236,od_1677385001667902,26.0," Cancelled 1.00 shares x N (Rs. 26.00 each) , ",Cancelled,1.0,N,26.0,26.0,-24638.0,31.0,74.0,-1.0,-74.0
363,2023-03-07,2023-03-07 21:08:54.089000+05:30,25236,od_1677385001668016,-250.0," Bought 10.00 shares x N (Rs. 25.00 each) , Limit Order",Bought,10.0,N,25.0,250.0,-24888.0,30.0,75.0,10.0,750.0
362,2023-03-07,2023-03-07 21:09:31.673000+05:30,25236,od_1677385001667805,690.0," Cancelled 10.00 shares x Y (Rs. 69.00 each) , ",Cancelled,10.0,Y,69.0,690.0,-24198.0,74.0,31.0,-10.0,-310.0
361,2023-03-07,2023-03-07 21:09:32.394000+05:30,25236,od_1677385001668119,-680.0," Bought 10.00 shares x Y (Rs. 68.00 each) , Limit Order",Bought,10.0,Y,68.0,680.0,-24878.0,73.0,32.0,10.0,320.0
360,2023-03-07,2023-03-07 21:09:39.674000+05:30,25236,od_1677385001668016,225.0," Cancelled 9.00 shares x N (Rs. 25.00 each) , ",Cancelled,9.0,N,25.0,225.0,-24653.0,30.0,75.0,-9.0,-675.0
359,2023-03-07,2023-03-07 21:09:40.386000+05:30,25236,od_1677385001668142,-260.0," Bought 10.00 shares x N (Rs. 26.00 each) , Limit Order",Bought,10.0,N,26.0,260.0,-24913.0,31.0,74.0,10.0,740.0
358,2023-03-07,2023-03-07 21:10:22.833000+05:30,25236,od_1677385001668142,260.0," Cancelled 10.00 shares x N (Rs. 26.00 each) , ",Cancelled,10.0,N,26.0,260.0,-24653.0,31.0,74.0,-10.0,-740.0
357,2023-03-07,2023-03-07 21:10:23.602000+05:30,25236,od_1677385001668237,-270.0," Bought 10.00 shares x N (Rs. 27.00 each) , Limit Order",Bought,10.0,N,27.0,270.0,-24923.0,32.0,73.0,10.0,730.0
356,2023-03-07,2023-03-07 21:10:57.719000+05:30,25236,od_1677385001668119,476.0," Cancelled 7.00 shares x Y (Rs. 68.00 each) , ",Cancelled,7.0,Y,68.0,476.0,-24447.0,73.0,32.0,-7.0,-224.0
355,2023-03-07,2023-03-07 21:10:58.445000+05:30,25236,od_1677385001668333,-680.0," Bought 10.00 shares x Y (Rs. 68.00 each) , Limit Order",Bought,10.0,Y,68.0,680.0,-25127.0,73.0,32.0,10.0,320.0
354,2023-03-07,2023-03-07 21:11:05.738000+05:30,25236,od_1677385001668237,135.0," Cancelled 5.00 shares x N (Rs. 27.00 each) , ",Cancelled,5.0,N,27.0,135.0,-24992.0,32.0,73.0,-5.0,-365.0
353,2023-03-07,2023-03-07 21:11:06.444000+05:30,25236,od_1677385001668362,-270.0," Bought 10.00 shares x N (Rs. 27.00 each) , Limit Order",Bought,10.0,N,27.0,270.0,-25262.0,32.0,73.0,10.0,730.0
352,2023-03-07,2023-03-07 21:11:39.382000+05:30,25236,od_1677385001668333,680.0," Cancelled 10.00 shares x Y (Rs. 68.00 each) , ",Cancelled,10.0,Y,68.0,680.0,-24582.0,73.0,32.0,-10.0,-320.0
351,2023-03-07,2023-03-07 21:11:40.119000+05:30,25236,od_1677385001668474,-670.0," Bought 10.00 shares x Y (Rs. 67.00 each) , Limit Order",Bought,10.0,Y,67.0,670.0,-25252.0,72.0,33.0,10.0,330.0
350,2023-03-07,2023-03-07 21:11:47.711000+05:30,25236,od_1677385001668490,-270.0," Bought 10.00 shares x N (Rs. 27.00 each) , Limit Order",Bought,10.0,N,27.0,270.0,-25522.0,32.0,73.0,10.0,730.0
349,2023-03-07,2023-03-07 21:12:27.585000+05:30,25236,od_1677385001668490,243.0," Cancelled 9.00 shares x N (Rs. 27.00 each) , ",Cancelled,9.0,N,27.0,243.0,-25279.0,32.0,73.0,-9.0,-657.0
348,2023-03-07,2023-03-07 21:12:28.290000+05:30,25236,od_1677385001668599,-280.0," Bought 10.00 shares x N (Rs. 28.00 each) , Limit Order",Bought,10.0,N,28.0,280.0,-25559.0,33.0,72.0,10.0,720.0
347,2023-03-07,2023-03-07 21:13:01.733000+05:30,25236,od_1677385001668474,670.0," Cancelled 10.00 shares x Y (Rs. 67.00 each) , ",Cancelled,10.0,Y,67.0,670.0,-24889.0,72.0,33.0,-10.0,-330.0
346,2023-03-07,2023-03-07 21:13:02.492000+05:30,25236,od_1677385001668673,-640.0," Bought 10.00 shares x Y (Rs. 64.00 each) , Limit Order",Bought,10.0,Y,64.0,640.0,-25529.0,69.0,36.0,10.0,360.0
345,2023-03-07,2023-03-07 21:13:09.068000+05:30,25236,od_1677385001668599,56.0," Cancelled 2.00 shares x N (Rs. 28.00 each) , ",Cancelled,2.0,N,28.0,56.0,-25473.0,33.0,72.0,-2.0,-144.0
344,2023-03-07,2023-03-07 21:13:09.834000+05:30,25236,od_1677385001668692,-310.0," Bought 10.00 shares x N (Rs. 31.00 each) , Limit Order",Bought,10.0,N,31.0,310.0,-25783.0,36.0,69.0,10.0,690.0
343,2023-03-07,2023-03-07 21:13:48.330000+05:30,25236,od_1677385001668766,-300.0," Bought 10.00 shares x N (Rs. 30.00 each) , Limit Order",Bought,10.0,N,30.0,300.0,-26083.0,35.0,70.0,10.0,700.0
342,2023-03-07,2023-03-07 21:14:26.712000+05:30,25236,od_1677385001668766,120.0," Cancelled 4.00 shares x N (Rs. 30.00 each) , ",Cancelled,4.0,N,30.0,120.0,-25963.0,35.0,70.0,-4.0,-280.0
341,2023-03-07,2023-03-07 21:14:27.432000+05:30,25236,od_1677385001668852,-300.0," Bought 10.00 shares x N (Rs. 30.00 each) , Limit Order",Bought,10.0,N,30.0,300.0,-26263.0,35.0,70.0,10.0,700.0
340,2023-03-07,2023-03-07 21:15:11.360000+05:30,25236,od_1677385001668852,210.0," Cancelled 7.00 shares x N (Rs. 30.00 each) , ",Cancelled,7.0,N,30.0,210.0,-26053.0,35.0,70.0,-7.0,-490.0
339,2023-03-07,2023-03-07 21:15:12.089000+05:30,25236,od_1677385001668960,-300.0," Bought 10.00 shares x N (Rs. 30.00 each) , Limit Order",Bought,10.0,N,30.0,300.0,-26353.0,35.0,70.0,10.0,700.0
338,2023-03-07,2023-03-07 21:15:51.073000+05:30,25236,od_1677385001669072,-300.0," Bought 10.00 shares x N (Rs. 30.00 each) , Limit Order",Bought,10.0,N,30.0,300.0,-26653.0,35.0,70.0,10.0,700.0
337,2023-03-07,2023-03-07 21:16:25.241000+05:30,25236,od_1677385001668673,640.0," Cancelled 10.00 shares x Y (Rs. 64.00 each) , ",Cancelled,10.0,Y,64.0,640.0,-26013.0,69.0,36.0,-10.0,-360.0
336,2023-03-07,2023-03-07 21:16:25.944000+05:30,25236,od_1677385001669186,-620.0," Bought 10.00 shares x Y (Rs. 62.00 each) , Limit Order",Bought,10.0,Y,62.0,620.0,-26633.0,67.0,38.0,10.0,380.0
335,2023-03-07,2023-03-07 21:16:33.084000+05:30,25236,od_1677385001669205,-320.0," Bought 10.00 shares x N (Rs. 32.00 each) , Limit Order",Bought,10.0,N,32.0,320.0,-26953.0,37.0,68.0,10.0,680.0
334,2023-03-07,2023-03-07 21:17:08.079000+05:30,25236,od_1677385001669186,620.0," Cancelled 10.00 shares x Y (Rs. 62.00 each) , ",Cancelled,10.0,Y,62.0,620.0,-26333.0,67.0,38.0,-10.0,-380.0
333,2023-03-07,2023-03-07 21:17:08.860000+05:30,25236,od_1677385001669313,-610.0," Bought 10.00 shares x Y (Rs. 61.00 each) , Limit Order",Bought,10.0,Y,61.0,610.0,-26943.0,66.0,39.0,10.0,390.0
332,2023-03-07,2023-03-07 21:17:16.733000+05:30,25236,od_1677385001669331,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-27283.0,39.0,66.0,10.0,660.0
331,2023-03-07,2023-03-07 21:17:56.372000+05:30,25236,od_1677385001669419,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-27623.0,39.0,66.0,10.0,660.0
330,2023-03-07,2023-03-07 21:18:34.823000+05:30,25236,od_1677385001669419,34.0," Cancelled 1.00 shares x N (Rs. 34.00 each) , ",Cancelled,1.0,N,34.0,34.0,-27589.0,39.0,66.0,-1.0,-66.0
329,2023-03-07,2023-03-07 21:18:35.554000+05:30,25236,od_1677385001669531,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-27929.0,39.0,66.0,10.0,660.0
328,2023-03-07,2023-03-07 21:19:08.307000+05:30,25236,od_1677385001669313,488.0," Cancelled 8.00 shares x Y (Rs. 61.00 each) , ",Cancelled,8.0,Y,61.0,488.0,-27441.0,66.0,39.0,-8.0,-312.0
327,2023-03-07,2023-03-07 21:19:09.030000+05:30,25236,od_1677385001669629,-600.0," Bought 10.00 shares x Y (Rs. 60.00 each) , Limit Order",Bought,10.0,Y,60.0,600.0,-28041.0,65.0,40.0,10.0,400.0
326,2023-03-07,2023-03-07 21:19:15.528000+05:30,25236,od_1677385001669531,170.0," Cancelled 5.00 shares x N (Rs. 34.00 each) , ",Cancelled,5.0,N,34.0,170.0,-27871.0,39.0,66.0,-5.0,-330.0
325,2023-03-07,2023-03-07 21:19:16.255000+05:30,25236,od_1677385001669645,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-28211.0,39.0,66.0,10.0,660.0
324,2023-03-07,2023-03-07 21:20:29.878000+05:30,25236,od_1677385001669629,540.0," Cancelled 9.00 shares x Y (Rs. 60.00 each) , ",Cancelled,9.0,Y,60.0,540.0,-27671.0,65.0,40.0,-9.0,-360.0
323,2023-03-07,2023-03-07 21:20:30.700000+05:30,25236,od_1677385001669846,-610.0," Bought 10.00 shares x Y (Rs. 61.00 each) , Limit Order",Bought,10.0,Y,61.0,610.0,-28281.0,66.0,39.0,10.0,390.0
322,2023-03-07,2023-03-07 21:20:38.220000+05:30,25236,od_1677385001669645,306.0," Cancelled 9.00 shares x N (Rs. 34.00 each) , ",Cancelled,9.0,N,34.0,306.0,-27975.0,39.0,66.0,-9.0,-594.0
321,2023-03-07,2023-03-07 21:20:38.921000+05:30,25236,od_1677385001669872,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-28315.0,39.0,66.0,10.0,660.0
320,2023-03-07,2023-03-07 21:21:13.097000+05:30,25236,od_1677385001669846,305.0," Cancelled 5.00 shares x Y (Rs. 61.00 each) , ",Cancelled,5.0,Y,61.0,305.0,-28010.0,66.0,39.0,-5.0,-195.0
319,2023-03-07,2023-03-07 21:21:13.841000+05:30,25236,od_1677385001669944,-610.0," Bought 10.00 shares x Y (Rs. 61.00 each) , Limit Order",Bought,10.0,Y,61.0,610.0,-28620.0,66.0,39.0,10.0,390.0
318,2023-03-07,2023-03-07 21:21:20.452000+05:30,25236,od_1677385001669872,306.0," Cancelled 9.00 shares x N (Rs. 34.00 each) , ",Cancelled,9.0,N,34.0,306.0,-28314.0,39.0,66.0,-9.0,-594.0
317,2023-03-07,2023-03-07 21:21:21.203000+05:30,25236,od_1677385001669962,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-28654.0,39.0,66.0,10.0,660.0
316,2023-03-07,2023-03-07 21:21:52.624000+05:30,25236,od_1677385001669944,488.0," Cancelled 8.00 shares x Y (Rs. 61.00 each) , ",Cancelled,8.0,Y,61.0,488.0,-28166.0,66.0,39.0,-8.0,-312.0
315,2023-03-07,2023-03-07 21:21:53.521000+05:30,25236,od_1677385001670083,-600.0," Bought 10.00 shares x Y (Rs. 60.00 each) , Limit Order",Bought,10.0,Y,60.0,600.0,-28766.0,65.0,40.0,10.0,400.0
314,2023-03-07,2023-03-07 21:21:59.903000+05:30,25236,od_1677385001670110,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-29106.0,39.0,66.0,10.0,660.0
313,2023-03-07,2023-03-07 21:22:33.230000+05:30,25236,od_1677385001670083,240.0," Cancelled 4.00 shares x Y (Rs. 60.00 each) , ",Cancelled,4.0,Y,60.0,240.0,-28866.0,65.0,40.0,-4.0,-160.0
312,2023-03-07,2023-03-07 21:22:34.085000+05:30,25236,od_1677385001670203,-600.0," Bought 10.00 shares x Y (Rs. 60.00 each) , Limit Order",Bought,10.0,Y,60.0,600.0,-29466.0,65.0,40.0,10.0,400.0
311,2023-03-07,2023-03-07 21:22:40.641000+05:30,25236,od_1677385001670110,136.0," Cancelled 4.00 shares x N (Rs. 34.00 each) , ",Cancelled,4.0,N,34.0,136.0,-29330.0,39.0,66.0,-4.0,-264.0
310,2023-03-07,2023-03-07 21:22:41.353000+05:30,25236,od_1677385001670222,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-29670.0,39.0,66.0,10.0,660.0
309,2023-03-07,2023-03-07 21:23:34.122000+05:30,25236,od_1677385001670222,306.0," Cancelled 9.00 shares x N (Rs. 34.00 each) , ",Cancelled,9.0,N,34.0,306.0,-29364.0,39.0,66.0,-9.0,-594.0
308,2023-03-07,2023-03-07 21:23:34.837000+05:30,25236,od_1677385001670322,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-29704.0,39.0,66.0,10.0,660.0
307,2023-03-07,2023-03-07 21:24:08.897000+05:30,25236,od_1677385001670203,480.0," Cancelled 8.00 shares x Y (Rs. 60.00 each) , ",Cancelled,8.0,Y,60.0,480.0,-29224.0,65.0,40.0,-8.0,-320.0
306,2023-03-07,2023-03-07 21:24:10.289000+05:30,25236,od_1677385001670393,-590.0," Bought 10.00 shares x Y (Rs. 59.00 each) , Limit Order",Bought,10.0,Y,59.0,590.0,-29814.0,64.0,41.0,10.0,410.0
305,2023-03-07,2023-03-07 21:24:17.403000+05:30,25236,od_1677385001670322,340.0," Cancelled 10.00 shares x N (Rs. 34.00 each) , ",Cancelled,10.0,N,34.0,340.0,-29474.0,39.0,66.0,-10.0,-660.0
304,2023-03-07,2023-03-07 21:24:18.165000+05:30,25236,od_1677385001670404,-350.0," Bought 10.00 shares x N (Rs. 35.00 each) , Limit Order",Bought,10.0,N,35.0,350.0,-29824.0,40.0,65.0,10.0,650.0
303,2023-03-07,2023-03-07 21:24:58.381000+05:30,25236,od_1677385001670404,210.0," Cancelled 6.00 shares x N (Rs. 35.00 each) , ",Cancelled,6.0,N,35.0,210.0,-29614.0,40.0,65.0,-6.0,-390.0
