,date,createdat,event_id,refid,amount,order_detail,status,qty,asset,price,value,cumvalue,price+5,if_win_price,net_qty,if_win_price_times_qty
32,2023-03-04,2023-03-04 21:14:36.352000+05:30,24796,od_1677385001558415,370.0," Cancelled 10.00 shares x N (Rs. 37.00 each) , ",Cancelled,10.0,N,37.0,370.0,-26090.0,42.0,63.0,-10.0,-630.0
31,2023-03-04,2023-03-04 21:14:37.079000+05:30,24796,od_1677385001558435,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-26430.0,39.0,66.0,10.0,660.0
30,2023-03-04,2023-03-04 21:15:15.121000+05:30,24796,od_1677385001558435,340.0," Cancelled 10.00 shares x N (Rs. 34.00 each) , ",Cancelled,10.0,N,34.0,340.0,-26090.0,39.0,66.0,-10.0,-660.0
29,2023-03-04,2023-03-04 21:15:16.147000+05:30,24796,od_1677385001558445,-330.0," Bought 10.00 shares x N (Rs. 33.00 each) , Limit Order",Bought,10.0,N,33.0,330.0,-26420.0,38.0,67.0,10.0,670.0
28,2023-03-04,2023-03-04 21:15:53.544000+05:30,24796,od_1677385001558445,330.0," Cancelled 10.00 shares x N (Rs. 33.00 each) , ",Cancelled,10.0,N,33.0,330.0,-26090.0,38.0,67.0,-10.0,-670.0
27,2023-03-04,2023-03-04 21:15:54.275000+05:30,24796,od_1677385001558460,-300.0," Bought 10.00 shares x N (Rs. 30.00 each) , Limit Order",Bought,10.0,N,30.0,300.0,-26390.0,35.0,70.0,10.0,700.0
26,2023-03-04,2023-03-04 21:16:36.703000+05:30,24796,od_1677385001558460,300.0," Cancelled 10.00 shares x N (Rs. 30.00 each) , ",Cancelled,10.0,N,30.0,300.0,-26090.0,35.0,70.0,-10.0,-700.0
25,2023-03-04,2023-03-04 21:16:37.419000+05:30,24796,od_1677385001558468,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-26430.0,39.0,66.0,10.0,660.0
24,2023-03-04,2023-03-04 21:19:10.658000+05:30,24796,od_1677385001558468,340.0," Cancelled 10.00 shares x N (Rs. 34.00 each) , ",Cancelled,10.0,N,34.0,340.0,-26090.0,39.0,66.0,-10.0,-660.0
23,2023-03-04,2023-03-04 21:19:11.486000+05:30,24796,od_1677385001558493,-370.0," Bought 10.00 shares x N (Rs. 37.00 each) , Limit Order",Bought,10.0,N,37.0,370.0,-26460.0,42.0,63.0,10.0,630.0
22,2023-03-04,2023-03-04 21:19:49.471000+05:30,24796,od_1677385001558493,370.0," Cancelled 10.00 shares x N (Rs. 37.00 each) , ",Cancelled,10.0,N,37.0,370.0,-26090.0,42.0,63.0,-10.0,-630.0
21,2023-03-04,2023-03-04 21:19:50.719000+05:30,24796,od_1677385001558500,-380.0," Bought 10.00 shares x N (Rs. 38.00 each) , Limit Order",Bought,10.0,N,38.0,380.0,-26470.0,43.0,62.0,10.0,620.0
20,2023-03-04,2023-03-04 21:21:08.425000+05:30,24796,od_1677385001558500,380.0," Cancelled 10.00 shares x N (Rs. 38.00 each) , ",Cancelled,10.0,N,38.0,380.0,-26090.0,43.0,62.0,-10.0,-620.0
19,2023-03-04,2023-03-04 21:21:09.363000+05:30,24796,od_1677385001558521,-370.0," Bought 10.00 shares x N (Rs. 37.00 each) , Limit Order",Bought,10.0,N,37.0,370.0,-26460.0,42.0,63.0,10.0,630.0
18,2023-03-04,2023-03-04 21:21:49.409000+05:30,24796,od_1677385001558521,370.0," Cancelled 10.00 shares x N (Rs. 37.00 each) , ",Cancelled,10.0,N,37.0,370.0,-26090.0,42.0,63.0,-10.0,-630.0
17,2023-03-04,2023-03-04 21:21:50.143000+05:30,24796,od_1677385001558531,-380.0," Bought 10.00 shares x N (Rs. 38.00 each) , Limit Order",Bought,10.0,N,38.0,380.0,-26470.0,43.0,62.0,10.0,620.0
16,2023-03-04,2023-03-04 21:22:25.898000+05:30,24796,od_1677385001558531,380.0," Cancelled 10.00 shares x N (Rs. 38.00 each) , ",Cancelled,10.0,N,38.0,380.0,-26090.0,43.0,62.0,-10.0,-620.0
15,2023-03-04,2023-03-04 21:22:26.653000+05:30,24796,od_1677385001558539,-390.0," Bought 10.00 shares x N (Rs. 39.00 each) , Limit Order",Bought,10.0,N,39.0,390.0,-26480.0,44.0,61.0,10.0,610.0
14,2023-03-04,2023-03-04 21:23:03.401000+05:30,24796,od_1677385001558539,390.0," Cancelled 10.00 shares x N (Rs. 39.00 each) , ",Cancelled,10.0,N,39.0,390.0,-26090.0,44.0,61.0,-10.0,-610.0
13,2023-03-04,2023-03-04 21:23:04.124000+05:30,24796,od_1677385001558552,-380.0," Bought 10.00 shares x N (Rs. 38.00 each) , Limit Order",Bought,10.0,N,38.0,380.0,-26470.0,43.0,62.0,10.0,620.0
12,2023-03-04,2023-03-04 21:23:47.046000+05:30,24796,od_1677385001558552,380.0," Cancelled 10.00 shares x N (Rs. 38.00 each) , ",Cancelled,10.0,N,38.0,380.0,-26090.0,43.0,62.0,-10.0,-620.0
11,2023-03-04,2023-03-04 21:23:48.421000+05:30,24796,od_1677385001558573,-400.0," Bought 10.00 shares x N (Rs. 40.00 each) , Limit Order",Bought,10.0,N,40.0,400.0,-26490.0,45.0,60.0,10.0,600.0
10,2023-03-04,2023-03-04 21:24:27.535000+05:30,24796,od_1677385001558573,400.0," Cancelled 10.00 shares x N (Rs. 40.00 each) , ",Cancelled,10.0,N,40.0,400.0,-26090.0,45.0,60.0,-10.0,-600.0
9,2023-03-04,2023-03-04 21:24:28.649000+05:30,24796,od_1677385001558583,-390.0," Bought 10.00 shares x N (Rs. 39.00 each) , Limit Order",Bought,10.0,N,39.0,390.0,-26480.0,44.0,61.0,10.0,610.0
8,2023-03-04,2023-03-04 21:25:48.505000+05:30,24796,od_1677385001558583,390.0," Cancelled 10.00 shares x N (Rs. 39.00 each) , ",Cancelled,10.0,N,39.0,390.0,-26090.0,44.0,61.0,-10.0,-610.0
7,2023-03-04,2023-03-04 21:25:49.239000+05:30,24796,od_1677385001558606,-370.0," Bought 10.00 shares x N (Rs. 37.00 each) , Limit Order",Bought,10.0,N,37.0,370.0,-26460.0,42.0,63.0,10.0,630.0
6,2023-03-04,2023-03-04 21:26:26.856000+05:30,24796,od_1677385001558606,370.0," Cancelled 10.00 shares x N (Rs. 37.00 each) , ",Cancelled,10.0,N,37.0,370.0,-26090.0,42.0,63.0,-10.0,-630.0
5,2023-03-04,2023-03-04 21:26:27.680000+05:30,24796,od_1677385001558618,-380.0," Bought 10.00 shares x N (Rs. 38.00 each) , Limit Order",Bought,10.0,N,38.0,380.0,-26470.0,43.0,62.0,10.0,620.0
4,2023-03-04,2023-03-04 21:45:38.614000+05:30,24796,od_1677385001558901,-490.0," Bought 10.00 shares x Y (Rs. 49.00 each) , Limit Order",Bought,10.0,Y,49.0,490.0,-26960.0,54.0,51.0,10.0,510.0
3,2023-03-04,2023-03-04 21:45:45.738000+05:30,24796,od_1677385001558905,-380.0," Bought 10.00 shares x N (Rs. 38.00 each) , Limit Order",Bought,10.0,N,38.0,380.0,-27340.0,43.0,62.0,10.0,620.0
2,2023-03-04,2023-03-04 21:46:57.141000+05:30,24796,od_1677385001558933,-98.0," Bought 2.00 shares x Y (Rs. 49.00 each) , Limit Order",Bought,2.0,Y,49.0,98.0,-27438.0,54.0,51.0,2.0,102.0
1,2023-03-04,2023-03-04 23:00:42.720000+05:30,24796,od_1677385001560462,-288.0," Bought 8.00 shares x Y (Rs. 36.00 each) , Limit Order",Bought,8.0,Y,36.0,288.0,-27726.0,41.0,64.0,8.0,512.0
0,2023-03-05,2023-03-05 11:05:46.142000+05:30,24796,,22728.0,Settled (Rs. 22728.00 credited),Settled,,,,,-4998.0,,,,
