,timestamp_12180,yesfp_12180,timestamp_12179,yesfp_12179,timestamp_12178,yesfp_12178,timestamp_12177,yesfp_12177,timestamp_12149,yesfp_12149,timestamp_12148,yesfp_12148,timestamp_12147,yesfp_12147,timestamp_12146,yesfp_12146
46,2022-11-17 17:22:22.429,11.65433945514063,2022-11-17 17:19:53.727,39.85406647062093,2022-11-17 17:06:41.323,69.0982278200079,2022-11-17 17:10:43.330,98.93920878877013,2022-11-16 17:16:51.731,8.31744703768582,2022-11-16 17:16:37.350,33.9388328035119,2022-11-16 17:16:25.517,59.43274898841347,2022-11-16 17:12:24.166,84.79919559239053
47,2022-11-17 17:24:34.147,12.101954169672062,2022-11-17 17:22:05.034,41.34611551905904,2022-11-17 17:08:50.335,69.24743272485172,2022-11-17 17:12:54.031,98.6407989790825,2022-11-16 17:18:44.514,7.297690390289757,2022-11-16 17:18:33.276,32.791606575191324,2022-11-16 17:18:20.997,58.41299234101741,2022-11-16 17:14:20.476,84.67172601146602
48,2022-11-17 17:26:38.540,11.65433945514063,2022-11-17 17:24:16.399,41.79373023359047,2022-11-17 17:11:04.360,69.0982278200079,2022-11-17 17:15:01.376,98.79000388392632,2022-11-16 17:20:44.871,3.7740651773990255,2022-11-16 17:20:32.930,31.51691076594625,2022-11-16 17:20:13.750,57.01082695084782,2022-11-16 17:16:14.409,84.92666517331504
49,2022-11-17 17:28:46.820,11.206724740609197,2022-11-17 17:26:17.480,41.64452532874666,2022-11-17 17:13:12.060,68.79981801032028,2022-11-17 17:17:09.120,98.93920878877013,2022-11-16 17:22:43.675,2.3771275866061443,2022-11-16 17:22:31.777,27.90298720018516,2022-11-16 17:22:15.225,53.42884681376417,2022-11-16 17:18:09.876,84.2893172686925
50,2022-11-17 17:30:55.912,6.354139337923713,2022-11-17 17:28:23.668,41.047705709371414,2022-11-17 17:15:20.776,68.9490229151641,2022-11-17 17:19:17.012,99.0,2022-11-16 17:24:39.871,1.8691502808632783,2022-11-16 17:24:28.302,27.141021241570858,2022-11-16 17:24:12.908,52.539886528714156,2022-11-16 17:20:02.618,82.88715187852291
51,2022-11-17 17:32:57.339,6.34612435871944,2022-11-17 17:30:38.476,40.0188960073389,2022-11-17 17:17:27.721,69.24743272485172,2022-11-17 17:21:22.852,99.0,2022-11-16 17:26:36.200,3.1390935452204434,2022-11-16 17:26:25.090,28.53795883236374,2022-11-16 17:26:08.998,53.809829793071316,2022-11-16 17:22:03.973,78.95470642734318
52,2022-11-17 17:34:55.475,6.18360527522986,2022-11-17 17:32:42.930,40.05568083847257,2022-11-17 17:19:34.218,69.69504743938315,2022-11-17 17:23:36.845,99.0,2022-11-16 17:28:29.447,4.663025462449041,2022-11-16 17:28:18.282,29.93489642315662,2022-11-16 17:28:01.544,55.206767383864204,2022-11-16 17:24:01.639,77.93875181585744
53,2022-11-17 17:36:57.477,5.516391511071626,2022-11-17 17:34:41.684,39.888524294283755,2022-11-17 17:21:42.785,71.03789158297745,2022-11-17 17:25:47.856,99.0,2022-11-16 17:30:25.186,1.0,2022-11-16 17:30:13.671,27.98713293923039,2022-11-16 17:29:54.850,55.33376171029992,2022-11-16 17:25:57.865,78.82771210090746
54,2022-11-17 17:38:55.765,5.684890028075144,2022-11-17 17:36:43.453,39.38295050899794,2022-11-17 17:23:54.442,71.63471120235269,2022-11-17 17:27:52.921,99.0,2022-11-16 17:32:18.869,1.0,2022-11-16 17:32:07.367,27.515121382927884,2022-11-16 17:31:52.409,55.10392950203482,2022-11-16 17:27:50.338,80.47863834457178
55,2022-11-17 17:40:50.972,5.684890028075144,2022-11-17 17:38:41.831,39.38459342877863,2022-11-17 17:26:00.590,71.93312101204032,2022-11-17 17:30:01.109,99.0,2022-11-16 17:34:18.441,1.0,2022-11-16 17:34:00.322,27.840025790942196,2022-11-16 17:33:45.626,55.51091319615941,2022-11-16 17:29:43.730,80.73262699744322
56,2022-11-17 17:42:51.743,5.684890028075144,2022-11-17 17:40:36.838,39.38459342877863,2022-11-17 17:28:06.232,70.88868667813364,2022-11-17 17:32:09.638,99.0,2022-11-16 17:36:18.064,1.0,2022-11-16 17:36:04.006,26.6788968141745,2022-11-16 17:35:45.283,54.25267175741541,2022-11-16 17:31:40.523,82.69273762114176
57,2022-11-17 17:44:52.650,5.211627784194651,2022-11-17 17:42:38.087,39.38459342877863,2022-11-17 17:30:21.790,73.72053564106308,2022-11-17 17:34:11.254,99.0,2022-11-16 17:38:17.005,1.0,2022-11-16 17:38:02.139,24.731511465174442,2022-11-16 17:37:45.109,52.32196921671351,2022-11-16 17:33:34.367,82.92770634705366
58,2022-11-17 17:46:57.153,4.70649576672316,2022-11-17 17:44:38.692,39.05383405880733,2022-11-17 17:32:25.428,73.7652373182257,2022-11-17 17:36:13.726,99.0,2022-11-16 17:40:16.878,1.0,2022-11-16 17:40:01.570,22.123169088295512,2022-11-16 17:39:46.701,49.456061835869185,2022-11-16 17:35:33.725,81.82644670065632
59,2022-11-17 17:48:59.694,3.969568217125952,2022-11-17 17:46:37.438,38.55034093731302,2022-11-17 17:34:25.288,73.59344331333764,2022-11-17 17:38:11.705,99.0,2022-11-16 17:42:16.138,1.0,2022-11-16 17:42:01.020,21.307261842099283,2022-11-16 17:41:46.020,48.504170048640255,2022-11-16 17:37:33.719,80.58482758679753
60,2022-11-17 17:51:02.289,3.4655853873864575,2022-11-17 17:48:42.239,37.73605741220933,2022-11-17 17:36:26.191,73.08786952805184,2022-11-17 17:40:10.096,99.0,2022-11-16 17:44:12.197,1.0,2022-11-16 17:43:56.377,20.62733913693576,2022-11-16 17:43:41.410,47.68826280244402,2022-11-16 17:39:35.538,76.92493912447557
61,2022-11-17 17:53:03.240,3.0319946556221926,2022-11-17 17:50:43.662,37.23243497993259,2022-11-17 17:38:25.288,73.08429682948211,2022-11-17 17:42:05.619,99.0,2022-11-16 17:46:08.359,1.0,2022-11-16 17:45:52.909,20.35537005487035,2022-11-16 17:45:34.226,47.68826280244402,2022-11-16 17:41:34.978,75.83706279621393
62,2022-11-17 17:55:08.513,2.2890616533542656,2022-11-17 17:52:46.364,36.739460728967856,2022-11-17 17:40:22.724,73.08429682948211,2022-11-17 17:44:05.753,99.0,2022-11-16 17:48:03.211,1.0,2022-11-16 17:47:47.974,20.763323677968465,2022-11-16 17:47:32.024,47.96023188450943,2022-11-16 17:43:30.030,74.885171008985
63,2022-11-17 17:57:21.577,2.2890616533542656,2022-11-17 17:54:51.660,36.105235499047154,2022-11-17 17:42:18.385,73.08429682948211,2022-11-17 17:46:06.715,99.0,2022-11-16 17:49:58.394,1.0,2022-11-16 17:49:42.353,21.035292760033872,2022-11-16 17:49:26.297,48.232200966574844,2022-11-16 17:45:23.856,75.0211555500177
64,2022-11-17 17:59:24.834,2.623875255786868,2022-11-17 17:57:03.860,35.77042189661456,2022-11-17 17:44:19.225,72.73434464709153,2022-11-17 17:48:12.051,99.0,2022-11-16 17:51:56.031,1.0,2022-11-16 17:51:38.516,22.259153629328218,2022-11-16 17:51:22.020,49.32007729483648,2022-11-16 17:47:20.626,75.0211555500177
65,2022-11-17 18:01:31.659,3.628316063084677,2022-11-17 17:59:10.705,36.105235499047154,2022-11-17 17:46:20.570,72.22580876874571,2022-11-17 17:50:13.713,99.0,2022-11-16 17:53:51.255,1.0,2022-11-16 17:53:35.487,22.395138170360923,2022-11-16 17:53:19.685,49.59204637690189,2022-11-16 17:49:15.062,75.42910917311582
66,2022-11-17 18:03:34.338,4.130536466733581,2022-11-17 18:01:14.781,36.77486270391236,2022-11-17 17:48:25.478,71.33590011848503,2022-11-17 17:52:16.276,99.0,2022-11-16 17:55:49.710,1.0,2022-11-16 17:55:33.043,22.667107252426334,2022-11-16 17:55:14.600,49.8640154589673,2022-11-16 17:51:10.275,76.51698550137745
67,2022-11-17 18:05:43.754,4.632756870382486,2022-11-17 18:03:20.109,37.44448990877757,2022-11-17 17:50:26.929,70.8312902958989,2022-11-17 17:54:19.403,99.0,2022-11-16 17:57:44.918,1.0,2022-11-16 17:57:29.030,21.579230924164694,2022-11-16 17:57:13.940,48.91212367173837,2022-11-16 17:53:07.861,76.78895458344286
68,2022-11-17 18:07:50.556,4.465350069166185,2022-11-17 18:05:25.715,38.11411711364278,2022-11-17 17:52:29.627,70.49530174273923,2022-11-17 17:56:28.532,99.0,2022-11-16 17:59:43.389,1.0,2022-11-16 17:59:27.983,16.608223279849177,2022-11-16 17:59:12.886,43.56303099370593,2022-11-16 17:55:03.345,76.92493912447557
69,2022-11-17 18:10:00.324,3.628316063084677,2022-11-17 18:07:35.103,37.946710312426475,2022-11-17 17:54:32.631,69.58946403050948,2022-11-17 17:58:38.900,99.0,2022-11-16 18:01:47.224,1.0,2022-11-16 18:01:30.922,15.401291591169027,2022-11-16 18:01:14.938,42.35609930502577,2022-11-16 17:57:02.070,76.24501641931204
70,2022-11-17 18:12:07.955,2.79128205700317,2022-11-17 18:09:40.924,37.109676306344966,2022-11-17 17:56:47.398,69.25178213987485,2022-11-17 18:00:42.563,99.0,2022-11-16 18:03:49.718,1.0,2022-11-16 18:03:34.430,15.133084549240104,2022-11-16 18:03:19.628,41.28327113731008,2022-11-16 17:58:56.671,70.38373518659822
71,2022-11-17 18:14:21.182,2.623875255786868,2022-11-17 18:11:47.113,36.44004910147976,2022-11-17 17:58:53.705,69.58659574230745,2022-11-17 18:02:50.617,99.0,2022-11-16 18:05:55.026,1.0,2022-11-16 18:05:41.292,16.47411975888472,2022-11-16 18:05:22.966,43.160720430812546,2022-11-16 18:00:57.855,69.17680349791806
